track_name,artist_name,danceability,energy,loudness,mode,key,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,is_popular
Out the Ghetto Fast,Ruff Maab,0.78,0.623,-18.647,1,3,0.373,0.0864,0.0,0.0665,0.96,95.273,128970,False
Silly for That Fast,Ruff Maab,0.88,0.722,-12.48,1,6,0.265,0.66,0.033,0.0906,0.975,138.658,124990,False
Slipped Away Fast,Ruff Maab,0.927,0.559,-18.417,1,9,0.0749,0.266,0.0,0.105,0.961,97.956,123708,False
Street Forever Fast,Ruff Maab,0.832,0.859,-13.074,0,11,0.109,0.0273,0.0125,0.0497,0.91,99.26,125255,False
The Long Way Fast,Ruff Maab,0.866,0.518,-18.837,0,6,0.399,0.135,0.0,0.043,0.968,151.287,128161,False
Top of the Morning Fast,Ruff Maab,0.885,0.269,-20.262,1,6,0.454,0.0359,6.59e-06,0.0817,0.923,114.89,124551,False
Towt the Toast Fast,Ruff Maab,0.917,0.445,-17.185,1,3,0.067,0.0955,5.66e-05,0.05,0.965,98.022,123689,False
Wire Ya Jaw Fast,Ruff Maab,0.945,0.389,-21.821,1,6,0.379,0.0185,0.0,0.108,0.801,116.147,129549,False
No Slack,ZHG Juwop,0.835,0.601,-7.258,1,7,0.168,0.00401,1.52e-06,0.138,0.372,129.92,164595,False
Chop Sticks,N-Sane,0.734,0.515,-10.643,1,1,0.075,0.418,1.11e-05,0.227,0.208,169.981,181487,False
talking my shxt,Yung 9,0.807,0.579,-10.392,1,11,0.338,0.0239,0.0,0.102,0.329,133.999,129019,False
Nadie,Flaco el Jandro,0.723,0.807,-5.626,0,2,0.314,0.394,0.0,0.075,0.963,169.942,195472,False
Night Shift (feat. Ki),GOE,0.775,0.799,-5.672,0,10,0.0572,0.0017,1.68e-05,0.125,0.357,75.981,179832,False
420 Beat,GC Classics,0.857,0.861,-12.882,1,1,0.221,0.193,0.304,0.406,0.875,92.99,180689,False
Mad Atcha,GC Classics,0.76,0.334,-8.367,0,10,0.0728,0.000217,0.482,0.187,0.711,99.991,206446,False
Undecided,GC Classics,0.731,0.377,-12.615,0,11,0.0761,3.1e-05,0.964,0.125,0.961,153.998,190171,False
Feeling Good,GC Classics,0.772,0.546,-9.762,0,9,0.157,0.526,0.886,0.0649,0.973,156.032,173087,False
Gran Combination,GC Classics,0.757,0.34,-9.368,0,2,0.178,0.00124,0.738,0.311,0.644,94.972,209737,False
You Can't,GC Classics,0.892,0.228,-13.82,1,4,0.115,0.00221,0.0389,0.122,0.963,145.976,200594,False
Free,GC Classics,0.72,0.589,-8.726,1,7,0.0619,0.00245,0.853,0.0755,0.592,167.965,231471,False
Tonights the Night,GC Classics,0.726,0.786,-8.08,0,9,0.0942,0.214,0.625,0.0781,0.969,159.969,207047,False
Flow,GC Classics,0.74,0.245,-13.892,0,6,0.415,0.000715,0.958,0.0963,0.415,155.961,200046,False
Juniper,GC Classics,0.698,0.527,-8.638,0,11,0.0717,0.146,0.749,0.144,0.93,80.009,207047,False
Trail Herdin' Cowboy,Sons of the Pioneers,0.688,0.445,-12.719,0,6,0.0498,0.896,0.0,0.315,0.748,119.669,128400,False
Over the Santa Fe Trail,Sons of the Pioneers,0.484,0.213,-13.346,1,10,0.0281,0.753,7.94e-06,0.116,0.378,110.565,161587,False
(Down The) Trail to San Antone,Sons of the Pioneers,0.737,0.399,-11.088,1,2,0.0463,0.812,0.0,0.29,0.68,128.421,127000,False
Autumn on the Trail,Sons of the Pioneers,0.436,0.0895,-18.902,1,9,0.0313,0.963,0.0194,0.0983,0.374,83.169,163333,False
The Oregon Trail,Sons of the Pioneers,0.517,0.344,-10.848,1,2,0.0285,0.856,0.0,0.195,0.432,98.044,146040,False
"There's a Long, Long Trail",Sons of the Pioneers,0.334,0.14,-16.047,1,4,0.0296,0.953,6.54e-06,0.341,0.248,82.568,163680,False
Trail Dust,Sons of the Pioneers,0.35,0.193,-15.728,1,0,0.0289,0.918,0.0,0.339,0.322,79.236,161027,False
The Utah Trail,Sons of the Pioneers,0.692,0.37,-12.498,1,0,0.0538,0.879,0.0,0.104,0.693,72.332,149467,False
Silent Trails,Sons of the Pioneers,0.4,0.154,-16.633,1,2,0.0287,0.961,0.000644,0.116,0.404,85.184,148027,False
By a Campfire on the Trail,Sons of the Pioneers,0.642,0.165,-13.345,1,7,0.0322,0.904,0.0,0.141,0.453,128.422,142213,False
Trail Dreamin',Sons of the Pioneers,0.396,0.177,-15.971,1,3,0.0307,0.961,1.21e-05,0.106,0.314,99.21,131867,False
We'll Rest at the End of the Trail,Sons of the Pioneers,0.434,0.14,-14.537,1,2,0.0294,0.949,0.0,0.108,0.238,100.441,156120,False
Maniac Mind,Krazy K 503,0.74,0.668,-7.984,1,11,0.188,0.00138,0.773,0.199,0.41,160.035,143961,False
Our Time,Krazy K 503,0.88,0.614,-9.553,0,10,0.355,0.00301,0.0,0.0868,0.571,80.009,200960,False
Pumpkinface,Krazy K 503,0.884,0.359,-10.458,0,9,0.193,0.000952,2.66e-06,0.259,0.724,72.536,238315,False
Blame Me,Krazy K 503,0.841,0.412,-9.19,0,11,0.284,0.00317,2.58e-06,0.102,0.311,159.957,215954,False
Cloud And The Moon,Krazy K 503,0.749,0.394,-10.736,1,0,0.514,0.0239,0.0,0.0963,0.604,174.641,193280,False
Rocks Off,Krazy K 503,0.937,0.456,-11.717,0,9,0.365,0.00306,0.000132,0.178,0.655,140.052,251533,False
Cloud And The Moon - Pumpkinhead Remix,Krazy K 503,0.818,0.541,-5.81,0,6,0.359,0.0992,0.00811,0.0657,0.397,160.025,242206,False
Unsafe Streets,Krazy K 503,0.867,0.632,-7.97,1,7,0.169,0.0915,4.52e-06,0.0904,0.209,160.048,275958,False
Bound To Get Smacked,Krazy K 503,0.928,0.262,-9.967,1,1,0.53,0.00421,0.000826,0.0996,0.188,140.094,246831,False
Understand,Krazy K 503,0.955,0.305,-9.375,0,0,0.351,0.000402,0.00794,0.104,0.374,134.993,252421,False
God Damn,Krazy K 503,0.9,0.259,-17.589,0,4,0.101,8.25e-05,3.38e-05,0.108,0.379,144.95,288438,False
Today I Make Em Pay,Krazy K 503,0.925,0.588,-9.901,1,6,0.247,0.0218,0.00204,0.141,0.607,139.923,167967,False
Mental Institution,Krazy K 503,0.889,0.492,-11.301,0,1,0.3,0.00392,0.0,0.0575,0.532,75.039,246361,False
Yo Opinion,Krazy K 503,0.897,0.428,-8.958,1,4,0.599,0.0187,3.78e-05,0.0787,0.203,144.597,104229,False
Stuck Inside a Horror Story,Krazy K 503,0.781,0.565,-9.437,1,10,0.453,0.234,8.2e-06,0.103,0.0472,80.012,327915,False
Gone,Blayne Clower,0.384,0.253,-13.378,1,2,0.0335,0.788,0.0,0.36,0.196,110.041,257020,False
Holding on to Letting Go,Blayne Clower,0.551,0.272,-12.258,1,5,0.0324,0.891,0.0,0.114,0.364,154.997,161052,False
The Way I Loved You,Blayne Clower,0.373,0.247,-14.444,1,7,0.031,0.821,1.33e-06,0.0837,0.285,138.969,223073,False
To the one who left you Broken,Blayne Clower,0.404,0.332,-11.773,1,7,0.032,0.856,0.0,0.0838,0.369,129.98,169899,False
In That Rain,ZayBang,0.797,0.807,-9.318,1,0,0.362,0.035,0.0,0.0538,0.605,95.102,171840,False
Change,Collins and Streiss,0.584,0.636,-5.05,1,11,0.0267,0.0168,0.000764,0.109,0.742,107.966,296046,False
All White Forces,Dswerv,0.772,0.419,-12.857,1,1,0.186,0.0587,0.0,0.219,0.422,97.472,148003,False
ZAZA,Dswerv,0.733,0.279,-12.352,1,1,0.131,0.0233,1.12e-06,0.0909,0.173,97.508,187778,False
Spaz Out,Dswerv,0.69,0.521,-14.204,1,7,0.488,0.0629,0.0,0.3,0.518,161.079,131030,False
No Love,Dswerv,0.844,0.393,-14.192,1,6,0.116,0.0943,1.51e-05,0.0885,0.274,129.948,144218,False
Versatile (remix),Dswerv,0.529,0.419,-16.945,1,8,0.207,0.215,0.0,0.208,0.229,171.94,144148,False
Question,Dswerv,0.606,0.44,-13.094,1,1,0.307,0.0862,0.000107,0.134,0.213,165.985,151091,False
Swerv Talk,Dswerv,0.799,0.44,-15.422,1,0,0.252,0.0517,0.0,0.345,0.522,98.526,145727,False
Cheat Code,Dswerv,0.809,0.455,-15.548,1,2,0.251,0.00349,0.0,0.0524,0.221,103.974,177701,False
Bless Up Season,K.O from the Pilla,0.782,0.724,-5.787,0,0,0.464,0.456,0.0,0.12,0.123,89.947,161463,False
Losing (Just Like Me),Smokey & His Sister,0.414,0.311,-9.642,1,2,0.0282,0.844,0.000727,0.117,0.359,84.579,169787,False
Come And Be Mine,Smokey & His Sister,0.619,0.381,-9.614,1,6,0.0264,0.726,6.08e-06,0.0995,0.706,130.23,153560,False
In A Dream Of Silent Seas (You Can Find Me),Smokey & His Sister,0.254,0.4,-9.669,1,11,0.031,0.671,0.0095,0.176,0.461,113.424,145680,False
A Simple Cameo,Smokey & His Sister,0.341,0.45,-8.745,0,7,0.0289,0.747,0.000731,0.264,0.581,153.95,149093,False
Creators Of Rain,Smokey & His Sister,0.3,0.28,-9.571,1,11,0.028,0.798,0.00341,0.109,0.36,79.194,165493,False
Ever Losin' Lover,Smokey & His Sister,0.584,0.428,-11.34,1,3,0.0268,0.661,0.000725,0.107,0.678,62.289,135120,False
Would You Come Home,Smokey & His Sister,0.34,0.311,-10.923,1,11,0.0271,0.66,0.0452,0.0905,0.398,106.891,148680,False
A Far Better Thing,Smokey & His Sister,0.403,0.271,-10.021,0,9,0.0275,0.898,0.00132,0.0852,0.361,108.322,162960,False
A Lot Of Lovin',Smokey & His Sister,0.453,0.416,-8.824,1,10,0.0298,0.793,3.06e-05,0.221,0.489,133.711,147760,False
Don't Sing to Me of Pride,Smokey & His Sister,0.452,0.38,-12.366,0,7,0.0278,0.487,0.0126,0.157,0.646,111.62,147520,False
Where There's Fire,Smokey & His Sister,0.25,0.289,-10.334,1,2,0.0294,0.784,0.000109,0.137,0.266,92.718,174107,False
Please Stay Awhile,Smokey & His Sister,0.604,0.483,-9.946,1,0,0.0295,0.606,0.0,0.0777,0.679,127.589,156400,False
A Far Better Thing - Alternate,Smokey & His Sister,0.576,0.565,-7.428,0,9,0.0315,0.44,0.0,0.0842,0.493,125.24,148480,False
Iced Earth - Remixed & Remastered 2020,Iced Earth,0.324,0.941,-6.722,0,5,0.212,1.15e-05,0.19,0.146,0.294,141.211,325093,False
Written on the Walls - Remixed & Remastered 2020,Iced Earth,0.298,0.948,-6.439,0,3,0.0717,4.41e-05,0.221,0.16,0.274,104.187,366307,False
Colors - Remixed & Remastered 2020,Iced Earth,0.271,0.96,-5.866,1,1,0.0961,2.16e-05,0.0775,0.314,0.314,100.446,291320,False
Curse the Sky - Remixed & Remastered 2020,Iced Earth,0.324,0.936,-6.268,1,8,0.0681,9.4e-06,0.0471,0.162,0.458,107.256,284933,False
Life and Death - Remixed & Remastered 2020,Iced Earth,0.301,0.931,-7.018,0,1,0.0666,2.82e-05,0.053,0.183,0.232,105.627,368840,False
Solitude - Remixed & Remastered 2020,Iced Earth,0.647,0.347,-14.909,0,8,0.04,0.818,0.886,0.256,0.301,113.14,105067,False
The Funeral - Remixed & Remastered 2020,Iced Earth,0.264,0.959,-6.597,0,8,0.12,1.26e-05,0.871,0.0611,0.157,100.309,377240,False
When the Night Falls - Remixed & Remastered 2020,Iced Earth,0.332,0.947,-7.092,1,8,0.0778,8.12e-05,0.15,0.0554,0.129,109.066,540187,False
Yesterday,Zo Bandz,0.836,0.387,-8.808,0,1,0.111,0.17,0.0,0.129,0.233,119.935,208971,False
台灣我尚大,張羽偉,0.8,0.785,-5.773,0,0,0.154,0.0244,0.0,0.103,0.961,119.895,245573,False
住在台北,張羽偉,0.743,0.694,-8.389,1,2,0.0369,0.00101,0.000103,0.291,0.674,129.948,251427,False
台南要起行,張羽偉,0.767,0.683,-7.518,1,2,0.0996,0.00175,0.000135,0.0748,0.603,93.978,294520,False
不要回頭,張羽偉,0.33,0.685,-7.518,0,4,0.0535,0.000278,5.94e-05,0.104,0.501,85.234,251747,False
一個人的日記,張羽偉,0.676,0.336,-7.684,0,9,0.0271,0.633,1.68e-06,0.106,0.246,98.889,213733,False
歷史在看,張羽偉,0.684,0.379,-11.56,0,4,0.0358,0.0768,0.00168,0.143,0.123,75.002,333400,False
黑白公私,張羽偉,0.553,0.602,-7.539,1,5,0.138,0.013,5.25e-06,0.129,0.749,94.917,208533,False
桃園是你咱的春天,張羽偉,0.622,0.405,-11.955,1,7,0.0441,0.232,0.000244,0.949,0.196,99.031,376067,False
汽油甲蕃伙,張羽偉,0.723,0.45,-8.162,1,5,0.0315,0.0017,2.58e-06,0.237,0.315,77.025,300000,False
良心,張羽偉,0.383,0.615,-6.609,0,4,0.0788,0.000256,4.07e-06,0.24,0.617,213.151,318920,False
Have My Back,Nbf D1,0.388,0.683,-7.257,0,3,0.114,0.383,0.0,0.118,0.844,109.429,175047,False
Street Life,Nbf D1,0.482,0.612,-7.838,0,7,0.176,0.184,0.0,0.162,0.795,84.854,181838,False
Pool Sticks,Nbf D1,0.109,0.676,-7.373,1,7,0.046,0.00325,4.83e-06,0.0805,0.449,84.81,128888,False
Not Gon' Cry,Nbf D1,0.538,0.731,-7.963,0,3,0.347,0.478,0.0,0.18,0.859,164.9,182962,False
When You Gone,Nbf D1,0.381,0.55,-8.408,0,5,0.193,0.126,0.0,0.867,0.938,117.048,160601,False
Dreamin',Nbf D1,0.358,0.786,-8.414,1,1,0.393,0.107,0.0,0.0923,0.718,90.014,173767,False
These Streets,Nbf D1,0.443,0.671,-10.225,0,3,0.392,0.192,0.0,0.441,0.456,83.786,276167,False
Play Me,Nbf D1,0.385,0.743,-6.928,0,6,0.124,0.103,0.0,0.0583,0.78,89.36,193724,False
Faith,Nbf D1,0.525,0.649,-8.72,0,2,0.256,0.449,0.0,0.0739,0.394,126.63,179226,False
Focused,Nbf D1,0.624,0.629,-7.392,0,10,0.368,0.284,0.0,0.121,0.758,88.966,196493,False
#STARWORLD,Nbf D1,0.473,0.529,-9.775,0,9,0.373,0.579,0.0,0.226,0.459,79.269,178808,False
The Real Way,Nbf D1,0.289,0.718,-7.468,0,4,0.234,0.0413,0.0,0.242,0.621,50.172,187951,False
Never Get Enough,Nbf D1,0.567,0.549,-8.249,0,6,0.256,0.0699,0.0,0.117,0.783,92.924,186070,False
Keep It Lit,Nbf D1,0.482,0.556,-8.379,0,4,0.27,0.15,0.0,0.086,0.431,94.238,183693,False
Juice,Nbf D1,0.5,0.695,-8.677,0,9,0.287,0.165,0.0,0.149,0.458,84.724,182335,False
Think of You,Nbf D1,0.375,0.8,-7.404,1,6,0.324,0.802,0.0,0.261,0.738,90.795,218096,False
Our Time Is Now,Nbf D1,0.46,0.633,-7.402,0,8,0.481,0.767,0.0,0.0542,0.569,182.421,194247,False
Freedom,Sonson,0.918,0.648,-5.13,0,11,0.146,0.385,6.37e-06,0.267,0.875,139.951,200620,False
Perdoname,Dj Jessus Mix,0.791,0.191,-14.565,1,5,0.394,0.452,0.908,0.12,0.36,130.048,148538,False
Mirage,Jean-Luc Ponty,0.443,0.668,-11.131,0,2,0.0355,0.0588,0.855,0.117,0.631,94.401,294000,False
New Country,Jean-Luc Ponty,0.602,0.845,-10.717,0,6,0.0442,0.0376,0.684,0.0693,0.968,129.892,190507,False
Faith In You,Jean-Luc Ponty,0.615,0.725,-9.706,1,2,0.0328,0.712,0.737,0.728,0.693,139.73,324333,False
The Trans-Love Express,Jean-Luc Ponty,0.527,0.884,-10.869,1,7,0.0522,0.00378,0.0437,0.1,0.78,130.982,239800,False
Cosmic Messenger,Jean-Luc Ponty,0.236,0.75,-11.828,0,7,0.0574,0.065,0.903,0.154,0.18,152.958,280200,False
Renaissance,Jean-Luc Ponty,0.519,0.647,-14.133,0,11,0.0594,0.173,0.827,0.0843,0.624,137.827,349907,False
Don't Let the World Pass You By,Jean-Luc Ponty,0.228,0.781,-14.178,1,0,0.108,0.00686,0.209,0.13,0.228,159.625,384040,False
The Gift of Time,Jean-Luc Ponty,0.541,0.821,-7.494,1,4,0.0488,0.483,0.943,0.959,0.759,138.654,365107,False
"Enigmatic Ocean, Part L",Jean-Luc Ponty,0.274,0.535,-15.046,0,2,0.036,0.0764,0.157,0.155,0.235,98.277,143107,False
"Enigmatic Ocean, Part Ll",Jean-Luc Ponty,0.279,0.988,-6.618,1,0,0.102,2.03e-05,0.0271,0.11,0.394,159.877,215493,False
"Enigmatic Ocean, Part Lll",Jean-Luc Ponty,0.462,0.9,-6.979,1,0,0.0575,0.00105,0.00222,0.285,0.915,104.597,225467,False
"Enigmatic Ocean, Part Lv",Jean-Luc Ponty,0.416,0.736,-13.581,0,7,0.042,0.00155,0.899,0.377,0.508,96.081,146933,False
Ethereal Mood,Jean-Luc Ponty,0.424,0.638,-8.767,1,9,0.0361,0.588,0.941,0.155,0.789,97.425,244867,False
Egocentric Molecules,Jean-Luc Ponty,0.404,0.939,-11.339,1,0,0.0449,0.0904,0.7,0.658,0.628,147.201,344373,False
Nostalgic Lady,Jean-Luc Ponty,0.237,0.622,-13.832,1,8,0.0471,0.0583,0.0434,0.101,0.721,87.793,324907,False
In the Kingdom of Peace,Jean-Luc Ponty,0.178,0.228,-13.303,1,8,0.035,0.963,0.946,0.103,0.0641,72.914,244560,False
Tender Memories,Jean-Luc Ponty,0.397,0.824,-7.418,0,5,0.0573,0.474,0.927,0.924,0.736,164.421,436533,False
Puppet's Dance,Jean-Luc Ponty,0.446,0.676,-11.719,0,4,0.0339,0.305,0.947,0.0508,0.918,152.377,219027,False
Fake Paradise,Jean-Luc Ponty,0.371,0.663,-13.404,0,1,0.0474,0.0664,0.866,0.0814,0.73,108.94,338973,False
Bowing Bowing,Jean-Luc Ponty,0.38,0.666,-9.794,1,7,0.0308,0.0475,5.24e-05,0.0771,0.736,164.327,293333,False
The Gardens of Babylon,Jean-Luc Ponty,0.465,0.51,-14.489,0,6,0.028,0.0829,0.908,0.116,0.778,147.849,307267,False
A Taste For Passion,Jean-Luc Ponty,0.423,0.555,-11.937,0,11,0.0344,0.00897,0.914,0.278,0.415,148.311,325560,False
"The Struggle of the Turtle to the Sea, Part I",Jean-Luc Ponty,0.282,0.667,-14.533,1,1,0.0312,0.00562,0.0306,0.0964,0.648,145.803,215027,False
"The Struggle of the Turtle to the Sea, Part Ii",Jean-Luc Ponty,0.306,0.683,-13.414,0,5,0.0505,0.00209,0.0168,0.401,0.175,123.829,214667,False
"The Struggle of the Turtle to the Sea, Part Iii",Jean-Luc Ponty,0.355,0.862,-13.407,1,1,0.0498,0.000481,0.881,0.109,0.475,123.18,363773,False
Rhythms of Hope,Jean-Luc Ponty,0.623,0.608,-12.174,0,2,0.0309,0.739,0.91,0.062,0.935,144.363,243600,False
Radioactive Legacy,Jean-Luc Ponty,0.24,0.279,-15.578,0,3,0.0326,0.789,0.888,0.381,0.099,147.784,380067,False
Lost Forest,Jean-Luc Ponty,0.346,0.512,-13.259,0,5,0.0299,0.251,0.706,0.122,0.424,134.787,327333,False
Individual Choice,Jean-Luc Ponty,0.479,0.756,-10.306,0,2,0.0327,0.9,0.9,0.371,0.501,147.242,296733,False
Demagomania,Jean-Luc Ponty,0.473,0.634,-12.912,1,0,0.031,0.0761,0.845,0.126,0.797,144.93,388040,False
Infinite Pursuit,Jean-Luc Ponty,0.527,0.663,-7.789,0,5,0.0387,0.6,0.949,0.978,0.31,168.709,478400,False
Jig,Jean-Luc Ponty,0.488,0.829,-11.045,1,7,0.0378,0.423,0.88,0.0816,0.938,136.32,238067,False
"Aurora, Part Ii",Jean-Luc Ponty,0.401,0.618,-12.039,1,5,0.097,0.286,0.829,0.168,0.737,162.425,376733,False
Tus Ojos,Itachi JL,0.83,0.351,-13.292,1,10,0.0942,0.508,0.917,0.119,0.294,100.001,153942,False
Castillo,Dj Saull Black,0.798,0.795,-10.212,0,11,0.0588,0.646,0.854,0.0433,0.918,145.019,149703,False
Lonely Nights,Sonson,0.74,0.296,-9.508,0,7,0.056,0.725,3.6e-05,0.194,0.348,136.004,231085,False
Vanity,Acoustic Syndicate,0.616,0.69,-7.855,1,7,0.0532,0.0142,0.0236,0.0714,0.447,126.296,233867,False
November,Acoustic Syndicate,0.554,0.77,-6.943,0,11,0.0444,0.233,0.239,0.18,0.622,129.114,262133,False
Red Birds,Acoustic Syndicate,0.477,0.488,-10.102,1,9,0.0254,0.0763,0.00234,0.312,0.215,93.626,264560,False
Better For This,Acoustic Syndicate,0.384,0.711,-8.049,1,4,0.0356,0.0828,0.00104,0.347,0.635,145.161,295000,False
The Ballad Of Marie St. Lauriette,Acoustic Syndicate,0.528,0.596,-8.871,1,7,0.0274,0.118,0.00158,0.102,0.357,105.087,314173,False
Commentary,Acoustic Syndicate,0.402,0.694,-8.675,1,2,0.0318,0.0414,0.2,0.244,0.555,141.236,308960,False
The Laughing Child,Acoustic Syndicate,0.59,0.688,-8.253,0,1,0.0307,0.359,0.000297,0.116,0.431,100.079,300867,False
Fleeting Moments,Acoustic Syndicate,0.457,0.702,-8.255,1,7,0.0343,0.0438,0.00609,0.401,0.503,139.296,251867,False
One Way,Acoustic Syndicate,0.488,0.621,-9.951,1,7,0.0333,0.205,0.176,0.146,0.304,128.554,314398,False
01/01/1904,Acoustic Syndicate,0.435,0.694,-9.943,1,0,0.0445,0.132,0.0359,0.104,0.426,141.979,209600,False
My Turn,Acoustic Syndicate,0.631,0.724,-8.603,1,7,0.0326,0.03,0.00876,0.31,0.426,98.443,164067,False
Terra Firma,Acoustic Syndicate,0.474,0.617,-9.082,0,9,0.0302,0.000648,0.408,0.0929,0.478,130.681,446333,False
Straight Up,Yzaiah Jordan,0.694,0.493,-11.139,0,11,0.47,0.234,0.0,0.209,0.439,173.017,137430,False
Let Em Hate,Yzaiah Jordan,0.596,0.567,-10.86,1,1,0.284,0.0876,0.0,0.208,0.343,140.918,175256,False
Behind Her Mask,Yzaiah Jordan,0.793,0.718,-7.805,1,7,0.251,0.00585,0.00118,0.143,0.808,148.012,118909,False
Her / Tell Me How You Feel,Yzaiah Jordan,0.603,0.575,-9.06,1,7,0.387,0.151,1.21e-06,0.11,0.401,75.13,135628,False
I Miss U / Remember Me,Yzaiah Jordan,0.951,0.387,-14.827,0,4,0.389,0.131,0.0,0.0973,0.673,116.548,149394,False
Fake,Yzaiah Jordan,0.763,0.441,-6.481,1,1,0.244,0.00146,0.00054,0.088,0.282,168.299,177972,False
We Ain't Friendz,Yzaiah Jordan,0.803,0.605,-7.623,0,8,0.343,0.232,0.0,0.164,0.332,145.244,139468,False
Mirada Oscura,La Maravilla Flow,0.737,0.235,-12.752,1,0,0.106,0.119,0.439,0.0952,0.316,119.963,150005,False
Dream Chasing,Sterl Gotti,0.749,0.355,-11.138,0,2,0.467,0.473,0.0,0.166,0.366,130.149,167236,False
Wild Lyfe,Sonson,0.758,0.37,-7.697,0,9,0.207,0.172,0.0,0.12,0.361,140.212,168670,False
Ill Never Get Enough,Sonson,0.74,0.6,-8.618,0,2,0.0565,0.22,0.0568,0.169,0.347,89.973,248175,False
Imaginary Game,Flowers On the Grave,0.472,0.745,-6.639,0,6,0.0383,0.125,2.48e-06,0.198,0.359,166.29,203749,False
Underbid,Anabella Vaughn,0.755,0.516,-12.862,1,1,0.0465,0.0066,0.815,0.115,0.155,110.468,131044,False
Reloaded,Sonson,0.846,0.597,-6.677,0,11,0.454,0.0387,2.75e-06,0.343,0.518,140.137,143000,False
Love Notes,Sonson,0.806,0.745,-5.337,0,11,0.0911,0.463,0.0,0.107,0.661,95.959,190000,False
Up Now (feat. G-Eazy and Rich The Kid),Saweetie,0.623,0.543,-6.55,1,1,0.475,0.00449,0.0,0.108,0.0934,69.37,196849,False
Who They Talkin Bout,Bonafide Suspects,0.866,0.319,-19.584,0,11,0.298,0.0133,0.712,0.0601,0.43,90.006,174512,False
Mi Vida,Dj Kasandra Nenan,0.811,0.475,-9.087,1,2,0.194,0.917,4.73e-06,0.151,0.781,94.926,146923,False
Lighthouse,Alex G,0.602,0.39,-8.967,1,10,0.0774,0.819,0.0,0.102,0.316,99.343,557000,False
Cheers,YaBoi DaCoach,0.708,0.491,-10.666,1,4,0.255,0.0773,0.0,0.143,0.558,83.043,277794,False
Initiation,$hady P,0.789,0.745,-8.063,0,3,0.368,0.263,0.0,0.105,0.191,90.823,212793,False
Part of Me,$hady P,0.764,0.513,-12.369,0,6,0.34,0.0556,0.0,0.119,0.379,92.512,204669,False
Yin Yang,$hady P,0.632,0.566,-9.426,0,6,0.339,0.11,0.0,0.121,0.541,177.994,246779,False
Free $hady P,$hady P,0.71,0.545,-10.34,1,11,0.695,0.115,0.0,0.16,0.665,116.476,158825,False
6 Gang,$hady P,0.747,0.557,-9.326,0,5,0.303,0.181,0.0,0.0916,0.313,86.986,204173,False
Stay Awake,$hady P,0.843,0.399,-9.886,0,10,0.35,0.212,0.0,0.0775,0.113,95.007,202136,False
Expensive Habits,$hady P,0.559,0.559,-8.544,1,0,0.415,0.0642,0.0,0.332,0.346,88.425,186932,False
Regrets,$hady P,0.75,0.569,-8.194,0,8,0.437,0.0562,0.0,0.0571,0.436,114.164,162508,False
Numbers,Mula,0.635,0.414,-9.2,0,5,0.253,0.253,0.0,0.268,0.121,94.847,252720,False
Get Straight,Quickk,0.817,0.462,-10.569,1,2,0.0724,0.00388,0.0,0.122,0.306,145.017,158955,False
Pain,Benji Brothers,0.495,0.544,-4.266,0,5,0.174,0.0437,0.0,0.386,0.823,89.786,160055,False
Glib Story,Adolfo Owen,0.622,0.566,-13.383,1,6,0.0353,0.0832,0.967,0.118,0.156,110.857,116572,False
INTRO,Swagg2100,0.726,0.417,-16.706,1,5,0.0805,0.0422,4.13e-06,0.0893,0.555,159.983,119876,False
Somewhat,Luka Antonov,0.707,0.125,-12.501,0,3,0.0392,0.989,0.843,0.105,0.322,90.077,136464,False
Always Gonna Be Somethin',Chanté Moore,0.796,0.642,-5.565,1,0,0.0333,0.199,0.0,0.201,0.953,124.039,211720,False
Can't Do It,Chanté Moore,0.813,0.819,-4.117,1,6,0.0377,0.0749,0.000215,0.288,0.875,112.481,192413,False
Special,Chanté Moore,0.721,0.547,-4.767,0,7,0.0517,0.223,2.82e-06,0.0872,0.643,91.878,261200,False
It Ain't Supposed To Be This Way,Chanté Moore,0.525,0.426,-8.39,0,11,0.188,0.522,0.0,0.0762,0.12,83.206,222693,False
My Eyes,Chanté Moore,0.487,0.816,-6.409,0,10,0.243,0.0315,9.1e-06,0.338,0.417,121.307,236240,False
Give Me Time,Chanté Moore,0.405,0.381,-9.433,1,8,0.0348,0.624,0.0,0.182,0.151,119.804,302080,False
Do For You,Chanté Moore,0.766,0.502,-6.19,1,2,0.0801,0.634,0.0,0.097,0.611,85.529,249507,False
Love The Woman,Chanté Moore,0.649,0.527,-8.138,0,10,0.0874,0.606,0.00213,0.107,0.372,154.003,287333,False
Love Action,Chanté Moore,0.564,0.614,-6.896,1,8,0.105,0.251,0.0,0.0774,0.493,187.987,254160,False
First Kiss,Chanté Moore,0.674,0.537,-9.765,1,5,0.0319,0.868,0.00307,0.254,0.326,117.94,166160,False
Guess Who I Saw Today,Chanté Moore,0.574,0.366,-11.358,1,8,0.0396,0.772,5.6e-06,0.094,0.213,107.979,347867,False
This Could Be The Start Of Something Big,Chanté Moore,0.673,0.553,-6.885,0,7,0.0755,0.543,0.0,0.144,0.638,99.751,137133,False
Dawn of Time,Coutney Kanye,0.687,0.704,-15.605,1,7,0.0371,0.943,0.9,0.149,0.851,180.007,90670,False
Arrorro Mi Nino (Latin American),Pamala Ballingham,0.467,0.211,-11.566,0,4,0.0327,0.984,1.36e-05,0.0742,0.472,109.198,278362,False
